x,y
0.0,0.0
0.001,0.48310760647592416
0.002,0.9620366683719604
0.003,1.432645712866081
0.004,1.8908670816031592
0.005,2.332743018227047
0.006,2.754460780422916
0.007,3.152386464815625
0.008,3.523097244494658
0.009000000000000001,3.86341173302578
0.01,4.1704182054390415
0.011,4.441500425704356
0.012,4.674360851450856
0.013000000000000001,4.867041009966011
0.014,5.017938864618431
0.015,5.125823017561413
0.016,5.189843622655765
0.017,5.209539911750713
0.018000000000000002,5.18484426752177
0.019,5.116082806717462
0.02,5.003972468640623
0.021,4.849614634709804
0.022,4.654485335736643
0.023,4.420422133842786
0.024,4.149607795455981
0.025,3.844550900307685
0.026000000000000002,3.5080635585506585
0.027,3.1432364337836405
0.028,2.753411293683095
0.029,2.3421513318871536
0.03,1.9132095245594176
0.031,1.4704953025045149
0.032,1.0180398346587252
0.033,0.559960231104306
0.034,0.1004229833467174
0.035,-0.35639303363608094
0.036000000000000004,-0.8063336691733423
0.037,-1.245306385136421
0.038,-1.6693165972038735
0.039,-2.074503146586522
0.04,-2.45717258736065
0.041,-2.8138319850699673
0.042,-3.141219935471296
0.043000000000000003,-3.4363355280969454
0.044,-3.6964649975487784
0.045,-3.91920582596284
0.046,-4.102488082706986
0.047,-4.244592811896527
0.048,-4.344167304516687
0.049,-4.4002371195931325
0.05,-4.412214747707527
0.051000000000000004,-4.379904839957882
0.052000000000000005,-4.303505955948838
0.053,-4.183608815294382
0.054,-4.021191068150557
0.055,-3.8176086311931505
0.056,-3.574583665940633
0.057,-3.2941893061254968
0.058,-2.9788312696728063
0.059000000000000004,-2.631226518497237
0.06,-2.2543791555336816
0.061,-1.8515537729390548
0.062,-1.4262464880265155
0.063,-0.9821539240171759
0.064,-0.5231404109363698
0.065,-0.053203697779743875
0.066,0.4235605197116032
0.067,0.9029949408148215
0.068,1.3809175485576246
0.069,1.8531587179941575
0.07,2.3155982146505254
0.07100000000000001,2.764201754740927
0.07200000000000001,3.195056802645197
0.073,3.6044072879084843
0.074,3.988686933614319
0.075,4.344550900307681
0.076,4.668905464596127
0.077,4.958935469001233
0.078,5.212129299415128
0.079,5.426301168462047
0.08,5.599610506977783
0.081,5.7305782914884285
0.082,5.818100162766041
0.083,5.861456219021494
0.084,5.860317396810884
0.085,5.814748383019553
0.08600000000000001,5.725207032078108
0.08700000000000001,5.5925402935846735
0.088,5.417976686481364
0.089,5.203115386586093
0.09,4.9499120243407635
0.091,4.660661318837296
0.092,4.337976702264366
0.093,3.9847671156307602
0.094,3.604211181729444
0.095,3.199728984585991
0.096,2.7749517058800017
0.097,2.333689387850023
0.098,1.8798971088214929
0.099,1.417639871587315
0.1,0.9510565162951554
0.101,0.4843229781540758
0.10200000000000001,0.021615216088751055
0.10300000000000001,-0.4329278586100592
0.10400000000000001,-0.8752411245901124
0.105,-1.3013693375690973
0.106,-1.7075022419803019
0.107,-2.090008395478303
0.108,-2.4454674060752457
0.109,-2.7707002957680453
0.11,-3.0627977211460475
0.111,-3.3191458004905106
0.112,-3.537449318122227
0.113,-3.715752100033213
0.114,-3.8524543799465034
0.115,-3.9463270016612095
0.116,-3.9965223316213496
0.117,-4.002581784847358
0.11800000000000001,-3.9644398974292168
0.11900000000000001,-3.8824249094331225
0.12,-3.7572558530475
0.121,-3.59003617181389
0.122,-3.382243927578733
0.123,-3.135718682089515
0.124,-2.852645169675133
0.125,-2.535533905932742
0.126,-2.1871989045396396
0.127,-1.8107326999773559
0.128,-1.4094788978679922
0.129,-0.9870024965678935
0.13,-0.5470582434464679
0.131,-0.09355730672210372
0.132,0.36946744132164355
0.133,0.8378972215906572
0.134,1.307563908166571
0.135,1.7742870265156254
0.136,2.2339108615209247
0.137,2.6823413459643675
0.138,3.1155824020332257
0.139,3.529771413281062
0.14,3.921213512191052
0.14100000000000001,4.286414379002502
0.14200000000000002,4.6221112606752515
0.14300000000000002,4.925301934665028
0.14400000000000002,5.193271360424752
0.145,5.423615782070463
0.146,5.614264068274528
0.147,5.763496099970799
0.148,5.869958042660817
0.149,5.932674367762043
0.15,5.951056516295154
0.151,5.924908128010146
0.152,5.854426789536309
0.153,5.740202286038593
0.154,5.583211371897874
0.155,5.384809106830095
0.156,5.146716834344539
0.157,4.871006909244325
0.158,4.56008430972798
0.159,4.216665297303262
0.16,3.8437533139283873
0.161,3.4446123303182326
0.162,3.0227378819766346
0.163,2.5818260500400037
0.164,2.125740662259232
0.165,1.6584790052450251
0.166,1.1841363523160937
0.167,0.7068696218021979
0.168,0.23086048837213757
0.169,-0.2397217251880206
0.17,-0.7007570463727107
0.171,-1.1482114131317562
0.17200000000000001,-1.5781724713127638
0.17300000000000001,-1.986884291632216
0.17400000000000002,-2.3707806980262607
0.17500000000000002,-2.726516911557791
0.176,-3.050999229008063
0.177,-3.3414124727249614
0.178,-3.5952449680826915
0.179,-3.8103108268528785
0.18,-3.984769338699972
0.181,-4.117141298682285
0.182,-4.206322125836285
0.183,-4.251591656404474
0.184,-4.252620524783185
0.185,-4.209473075554278
0.186,-4.1226067807552536
0.187,-3.992868167561846
0.188,-3.8214852925312517
0.189,-3.610056829206914
0.19,-3.3605378659460556
0.191,-3.0752225400312776
0.192,-2.7567236622091915
0.193,-2.4079495125119355
0.194,-2.0320780133255436
0.195,-1.6325285089490436
0.196,-1.2129314021326993
0.197,-0.7770959171058162
0.198,-0.3289762752340162
0.199,0.12736341646493732
0.2,0.5877852522924696
0.201,1.0481142700148418
0.202,1.5041755220553705
0.203,1.9518311466843314
0.20400000000000001,2.3870171101576623
0.20500000000000002,2.805779293676723
0.20600000000000002,3.204308604856277
0.20700000000000002,3.578974802046392
0.20800000000000002,3.9263587312791985
0.209,4.243282689700576
0.21,4.5268386459764445
0.211,4.774414067185048
0.212,4.983715122951578
0.213,5.152787060861156
0.214,5.280031572294087
0.215,5.364220994540759
0.216,5.404509223134641
0.217,5.400439237542321
0.218,5.351947173409593
0.219,5.259362905215541
0.22,5.1234071341604475
0.221,4.945185007133163
0.222,4.726176323393839
0.223,4.468222415895798
0.224,4.173509823686166
0.225,3.8445509003076914
0.226,3.4841615303204856
0.227,3.095436151730641
0.228,2.681720306025908
0.229,2.2465809594638015
0.23,1.7937748590396043
0.231,1.327215204006444
0.232,0.850936928770903
0.233,0.3690609053127085
0.234,-0.11424261713215375
0.23500000000000001,-0.5947910106154299
0.23600000000000002,-1.068426376848987
0.23700000000000002,-1.5310524360315685
0.23800000000000002,-1.9786708687046068
0.23900000000000002,-2.4074167880672093
0.24,-2.8135930278980434
0.241,-3.1937029417447658
0.242,-3.544481422255836
0.243,-3.862923865327695
0.244,-4.146312821982134
0.245,-4.3922421014125215
0.246,-4.598638111261479
0.247,-4.763778245714777
0.248,-4.886306158200105
0.249,-4.9652437831320455
0.25,-5.0
0.251,-4.990375862898753
0.252,-4.936566349086784
0.253,-4.839158611054653
0.254,-4.69912674762103
0.255,-4.517823140471161
0.256,-4.296966433038015
0.257,-4.038626258429198
0.258,-3.745204851958284
0.259,-3.4194157114917494
0.26,-3.0642594950266737
0.261,-2.6829973694365084
0.262,-2.2791220469461293
0.263,-1.856326766421344
0.264,-1.418472494799565
0.265,-0.9695536397868882
0.266,-0.5136625781609773
0.267,-0.05495331453142774
0.268,0.40239540687213166
0.269,0.8542172099589858
0.27,1.2963950847098689
0.271,1.7248979468839993
0.272,2.13581643499125
0.273,2.5253976267906664
0.274,2.890078367166408
0.275,3.2265169115577894
0.276,3.531622604071729
0.277,3.802583326849819
0.278,4.036890477044801
0.279,4.23236124970665
0.28,4.387158028791088
0.281,4.499804714171936
0.28200000000000003,4.569199839735185
0.28300000000000003,4.594626366114994
0.28400000000000003,4.575758061148074
0.28500000000000003,4.512662411410615
0.28600000000000003,4.405800038992223
0.28700000000000003,4.256020628681094
0.28800000000000003,4.064555401708605
0.289,3.833006202854396
0.29,3.5633312977730407
0.291,3.257828006604023
0.292,2.919112328007697
0.293,2.550095734483401
0.294,2.153959344933709
0.295,1.734125703718754
0.296,1.294228416689149
0.297,0.8380799137079817
0.298,0.3696376238018846
0.299,-0.10703113682966647
0.3,-0.5877852522924497
0.301,-1.0684465496500732
0.302,-1.5448368706232
0.303,-2.012815143286459
0.304,-2.468314124714075
0.305,-2.9073764884463986
0.306,-3.326189936464409
0.307,-3.721121024017826
0.308,-4.088747397077675
0.309,-4.425888156273309
0.31,-4.7296320778034175
0.311,-4.997363440832509
0.312,-5.226785232128939
0.313,-5.415939521980408
0.314,-5.563224830531061
0.315,-5.667410330397097
0.316,-5.727646759499531
0.317,-5.74347394725284
0.318,-5.714824887308495
0.319,-5.642026320705188
0.32,-5.525795824251559
0.321,-5.367235429986936
0.322,-5.167821832355942
0.323,-4.929393270020647
0.324,-4.654133198749833
0.325,-4.344550900307692
0.326,-4.003459199460636
0.327,-3.6339494868890934
0.328,-3.239364269704397
0.329,-2.823267493216048
0.33,-2.3894128973767668
0.331,-1.9417106887774134
0.332,-1.4841928240151758
0.333,-1.0209772125834908
0.334,-0.5562311570229665
0.335,-0.09413435484271093
0.336,0.36115820938930776
0.337,0.8055531524129056
0.338,1.2350550336740986
0.339,1.6458018271854744
0.34,2.0340992089963263
0.341,2.3964533559332635
0.342,2.7296019644861325
0.343,3.0305432145125675
0.34400000000000003,3.2965624206756177
0.34500000000000003,3.5252561350535827
0.34600000000000003,3.714553486984637
0.34700000000000003,3.862734570730842
0.34800000000000003,3.9684457177505768
0.34900000000000003,4.030711518020657
0.35000000000000003,4.048943483704846
0.35100000000000003,4.022945278268758
0.352,3.952914464626072
0.353,3.839440756798638
0.354,3.6835007906079995
0.355,3.486449459813217
0.356,3.250007894595418
0.357,2.976248189091901
0.358,2.667575013538877
0.359,2.326704274234036
0.36,1.9566390107337108
0.361,1.5606427442226667
0.362,1.1422105136175222
0.363,0.7050378564885817
0.364,0.2529880101276395
0.365,-0.2099423761132948
0.366,-0.6796587128734011
0.367,-1.152004812371925
0.368,-1.622799776964666
0.369,-2.087875107243288
0.37,-2.543111700302994
0.371,-2.9844764097798957
0.372,-3.4080578431491313
0.373,-3.8101010785439406
0.374,-4.187040992947244
0.375,-4.535533905932711
0.376,-4.852487258082753
0.377,-5.135087060656094
0.378,-5.380822872859906
0.379,-5.587510085025918
0.38,-5.753309309904032
0.381,-5.8767427099543506
0.382,-5.95670711571556
0.383,-5.992483818809957
0.384,-5.983744952661366
0.385,-5.930556404290168
0.386,-5.833377231339813
0.387,-5.693055589509041
0.388,-5.51082120653797
0.389,-5.288274469548934
0.39,-5.027372222603425
0.391,-4.7304104005365515
0.392,-4.400003653211653
0.393,-4.039062141051457
0.394,-3.650765707809665
0.395,-3.2385356598263835
0.396,-2.80600440225666
0.397,-2.35698320178224
0.398,-1.8954283619460184
0.399,-1.4254061113392105
0.4,-0.951056516295161
0.401,-0.4765567384021916
0.402,-0.0060839629642363
0.403,0.456221672542266
0.404,0.906293820966761
0.405,1.3401760128094877
0.406,1.7540567680605204
0.40700000000000003,2.144303420898998
0.40800000000000003,2.5074943570225305
0.40900000000000003,2.840449377467299
0.41000000000000003,3.140257919408708
0.41100000000000003,3.404304883453351
0.41200000000000003,3.630293838178833
0.41300000000000003,3.816267395957578
0.41400000000000003,3.960624579208204
0.41500000000000004,4.062135022931825
0.41600000000000004,4.119949887471832
0.417,4.133609384635823
0.418,4.103046850378742
0.419,4.028589327899048
0.42,3.910954655973761
0.421,3.751245088377779
0.422,3.550937501023511
0.423,3.311870273744395
0.424,3.036226963161785
0.425,2.7265169115577987
0.426,2.3855529638725903
0.427,2.0164264906128473
0.428,1.6224799383719675
0.429,1.2072771516069003
0.43,0.7745717290989805
0.431,0.32827369597127476
0.432,-0.1275852129145607
0.433,-0.5888873500335072
0.434,-1.0514657150047313
0.435,-1.5111409526225448
0.436,-1.9637584607121488
0.437,-2.4052252784357337
0.438,-2.8315464276241946
0.439,-3.238860384564634
0.44,-3.623473367391048
0.441,-3.981892134739269
0.442,-4.310855004541288
0.443,-4.607360817631403
0.444,-4.868695589079509
0.445,-5.0924566106905145
0.446,-5.2765737907319545
0.447,-5.419328041475046
0.448,-5.519366551338043
0.449,-5.575714806072918
0.45,-5.587785252292473
0.451,-5.555382526437671
0.452,-5.4787052027702
0.453,-5.358344044872908
0.454,-5.195276776175536
0.455,-4.990859415920838
0.456,-4.746814257471379
0.457,-4.465214595659975
0.458,-4.1484663387428204
0.459,-3.799286668166562
0.46,-3.420679935564102
0.461,-3.0159110109171907
0.462,-2.5884763184468635
0.463,-2.1420728173165124
0.464,-1.6805652024752078
0.465,-1.2079516167662394
0.466,-0.7283281786398758
0.467,-0.24585264032302198
0.468,0.2352925009843067
0.46900000000000003,0.7109371114608886
0.47000000000000003,1.1769604191900593
0.47100000000000003,1.6293275744606421
0.47200000000000003,2.06412544733404
0.47300000000000003,2.477597344737668
0.47400000000000003,2.8661763389362314
0.47500000000000003,3.2265169115577743
0.47600000000000003,3.5555246323019123
0.47700000000000004,3.850383608902827
0.47800000000000004,4.108581464701983
0.47900000000000004,4.327931622130009
0.48,4.506592694310899
0.481,4.643084812670008
0.482,4.736302745623004
0.483,4.785525691906601
0.484,4.790423661626952
0.485,4.751060388389968
0.486,4.66789274666789
0.487,4.5417666795762495
0.488,4.373909673209353
0.489,4.1659198443351
0.49,3.919751738310443
0.491,3.6376989632788357
0.492,3.322373814792258
0.493,2.9766840717141525
0.494,2.6038071693670743
0.495,2.2071619791684562
0.496,1.7903784452436347
0.497,1.357265347526238
0.498,0.911776477485324
0.499,0.4579755267092339
0.5,2.6703490027778183e-14
0.501,-0.4579755267091808
0.502,-0.9117764774852714
0.503,-1.3572653475261867
0.504,-1.7903784452435851
0.505,-2.207161979168409
0.506,-2.603807169367029
0.507,-2.9766840717141108
0.508,-3.322373814792219
0.509,-3.6376989632788
0.51,-3.9197517383104117
0.511,-4.1659198443350745
0.512,-4.37390967320933
0.513,-4.541766679576232
0.514,-4.667892746667877
0.515,-4.751060388389961
0.516,-4.790423661626948
0.517,-4.785525691906604
0.518,-4.736302745623011
0.519,-4.643084812670019
0.52,-4.506592694310916
0.521,-4.327931622130017
0.522,-4.108581464702008
0.523,-3.8503836089028374
0.524,-3.5555246323019243
0.525,-3.226516911557813
0.526,-2.8661763389362456
0.527,-2.4775973447376827
0.528,-2.0641254473340864
0.529,-1.6293275744606586
